Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
94958,0.8099173553719008,"{392.0: 7, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 98}",0.09004739336492891,"{2.0: 19, 8.0: 22, 101.0: 20, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
94974,0.8114754098360656,"{392.0: 7, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 99}",0.09004739336492891,"{2.0: 19, 8.0: 22, 101.0: 20, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
94979,0.9875,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 79, 510.0: 0}",0.11392405063291139,"{2.0: 18, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95005,0.9876543209876543,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 80, 510.0: 0}",0.09433962264150944,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95045,0.9878048780487805,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 81, 510.0: 0}",0.09433962264150944,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95062,0.9879518072289156,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 82, 510.0: 0}",0.09433962264150944,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95081,0.9880952380952381,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 83, 510.0: 0}",0.09433962264150944,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95091,0.9882352941176471,"{392.0: 0, 498.0: 0, 506.0: 1, 503.0: 84, 510.0: 0}",0.09433962264150944,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95115,0.8130081300813008,"{392.0: 7, 498.0: 0, 506.0: 16, 503.0: 0, 510.0: 100}",0.09433962264150944,"{2.0: 19, 8.0: 23, 101.0: 20, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
95183,0.023255813953488372,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 84, 510.0: 0}",0.0880503144654088,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95279,0.09411764705882353,"{392.0: 8, 498.0: 72, 506.0: 4, 503.0: 0, 510.0: 1}",0.09917355371900827,"{2.0: 11, 8.0: 12, 101.0: 15, 116.0: 16, 136.0: 12, 152.0: 13, 153.0: 15, 158.0: 7, 254.0: 12, 346.0: 8}"
95292,0.9770114942528736,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 85, 510.0: 0}",0.07547169811320754,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 12, 152.0: 17, 153.0: 17, 158.0: 13, 254.0: 16, 346.0: 22}"
95482,0.13709677419354838,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 100}",0.13615023474178403,"{2.0: 19, 8.0: 23, 101.0: 21, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
95519,0.9772727272727273,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 86, 510.0: 0}",0.08074534161490683,"{2.0: 19, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 13, 152.0: 17, 153.0: 18, 158.0: 13, 254.0: 16, 346.0: 22}"
95610,0.808,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 101}",0.0892018779342723,"{2.0: 19, 8.0: 23, 101.0: 21, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
95632,0.8095238095238095,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 102}",0.0892018779342723,"{2.0: 19, 8.0: 23, 101.0: 21, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
95638,0.8110236220472441,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 103}",0.107981220657277,"{2.0: 19, 8.0: 23, 101.0: 21, 116.0: 20, 136.0: 25, 152.0: 19, 153.0: 17, 158.0: 29, 254.0: 21, 346.0: 19}"
95709,0.9775280898876404,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 87, 510.0: 0}",0.07926829268292683,"{2.0: 20, 8.0: 16, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 17, 153.0: 18, 158.0: 13, 254.0: 16, 346.0: 22}"
95717,0.9777777777777777,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 88, 510.0: 0}",0.07926829268292683,"{2.0: 20, 8.0: 16, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 17, 153.0: 18, 158.0: 13, 254.0: 16, 346.0: 22}"
95846,0.8488372093023255,"{392.0: 8, 498.0: 73, 506.0: 4, 503.0: 0, 510.0: 1}",0.104,"{2.0: 11, 8.0: 12, 101.0: 15, 116.0: 16, 136.0: 12, 152.0: 14, 153.0: 15, 158.0: 8, 254.0: 13, 346.0: 9}"
95867,0.8125,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 104}",0.08755760368663594,"{2.0: 19, 8.0: 23, 101.0: 21, 116.0: 21, 136.0: 26, 152.0: 19, 153.0: 17, 158.0: 30, 254.0: 22, 346.0: 19}"
95906,0.10344827586206896,"{392.0: 9, 498.0: 73, 506.0: 4, 503.0: 0, 510.0: 1}",0.09523809523809523,"{2.0: 11, 8.0: 12, 101.0: 15, 116.0: 16, 136.0: 12, 152.0: 14, 153.0: 15, 158.0: 8, 254.0: 13, 346.0: 10}"
95971,0.8409090909090909,"{392.0: 9, 498.0: 74, 506.0: 4, 503.0: 0, 510.0: 1}",0.125,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 16, 136.0: 12, 152.0: 14, 153.0: 15, 158.0: 8, 254.0: 13, 346.0: 10}"
95989,0.8426966292134831,"{392.0: 9, 498.0: 75, 506.0: 4, 503.0: 0, 510.0: 1}",0.09375,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 16, 136.0: 12, 152.0: 14, 153.0: 15, 158.0: 8, 254.0: 13, 346.0: 10}"
96127,0.813953488372093,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 105}",0.10407239819004525,"{2.0: 20, 8.0: 23, 101.0: 21, 116.0: 22, 136.0: 27, 152.0: 20, 153.0: 17, 158.0: 30, 254.0: 22, 346.0: 19}"
96170,0.8444444444444444,"{392.0: 9, 498.0: 76, 506.0: 4, 503.0: 0, 510.0: 1}",0.09923664122137404,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 16, 136.0: 12, 152.0: 14, 153.0: 16, 158.0: 9, 254.0: 14, 346.0: 10}"
96218,0.8153846153846154,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 106}",0.10407239819004525,"{2.0: 20, 8.0: 23, 101.0: 21, 116.0: 22, 136.0: 27, 152.0: 20, 153.0: 17, 158.0: 30, 254.0: 22, 346.0: 19}"
96583,0.816793893129771,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 107}",0.08444444444444445,"{2.0: 20, 8.0: 23, 101.0: 22, 116.0: 22, 136.0: 28, 152.0: 20, 153.0: 18, 158.0: 31, 254.0: 22, 346.0: 19}"
96622,0.8181818181818182,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 108}",0.08444444444444445,"{2.0: 20, 8.0: 23, 101.0: 22, 116.0: 22, 136.0: 28, 152.0: 20, 153.0: 18, 158.0: 31, 254.0: 22, 346.0: 19}"
96635,0.054945054945054944,"{392.0: 9, 498.0: 76, 506.0: 5, 503.0: 0, 510.0: 1}",0.07462686567164178,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 17, 136.0: 12, 152.0: 15, 153.0: 16, 158.0: 9, 254.0: 15, 346.0: 10}"
96841,0.8195488721804511,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 109}",0.09691629955947137,"{2.0: 21, 8.0: 23, 101.0: 23, 116.0: 22, 136.0: 28, 152.0: 20, 153.0: 18, 158.0: 31, 254.0: 22, 346.0: 19}"
96938,0.8208955223880597,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 110}",0.13596491228070176,"{2.0: 21, 8.0: 23, 101.0: 23, 116.0: 22, 136.0: 28, 152.0: 20, 153.0: 19, 158.0: 31, 254.0: 22, 346.0: 19}"
96956,0.8369565217391305,"{392.0: 9, 498.0: 77, 506.0: 5, 503.0: 0, 510.0: 1}",0.1079136690647482,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 18, 136.0: 13, 152.0: 16, 153.0: 16, 158.0: 10, 254.0: 15, 346.0: 11}"
97082,0.8222222222222222,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 111}",0.08333333333333333,"{2.0: 21, 8.0: 23, 101.0: 23, 116.0: 22, 136.0: 28, 152.0: 20, 153.0: 19, 158.0: 31, 254.0: 22, 346.0: 19}"
97243,0.8387096774193549,"{392.0: 9, 498.0: 78, 506.0: 5, 503.0: 0, 510.0: 1}",0.09285714285714286,"{2.0: 11, 8.0: 13, 101.0: 16, 116.0: 18, 136.0: 13, 152.0: 16, 153.0: 16, 158.0: 10, 254.0: 15, 346.0: 12}"
97493,0.8235294117647058,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 112}",0.09482758620689655,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 20, 153.0: 20, 158.0: 32, 254.0: 22, 346.0: 19}"
97560,0.8248175182481752,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 113}",0.0944206008583691,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 20, 153.0: 20, 158.0: 32, 254.0: 23, 346.0: 19}"
97697,0.8260869565217391,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 114}",0.09871244635193133,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 20, 153.0: 20, 158.0: 32, 254.0: 23, 346.0: 19}"
97846,0.8273381294964028,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 115}",0.09787234042553192,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 21, 153.0: 21, 158.0: 32, 254.0: 23, 346.0: 19}"
98182,0.8285714285714286,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 116}",0.10084033613445378,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 19}"
98259,0.8297872340425532,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 117}",0.07983193277310924,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 19}"
98287,0.8309859154929577,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 118}",0.07983193277310924,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 19}"
98343,0.8321678321678322,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 119}",0.07983193277310924,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 19}"
98412,0.8333333333333334,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 120}",0.09205020920502092,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 20}"
98439,0.8344827586206897,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 121}",0.09205020920502092,"{2.0: 22, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 20}"
98467,0.8356164383561644,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 122}",0.09583333333333334,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 20}"
98480,0.8367346938775511,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 123}",0.0954356846473029,"{2.0: 23, 8.0: 24, 101.0: 23, 116.0: 23, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 20}"
98520,0.8378378378378378,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 124}",0.11522633744855967,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 28, 152.0: 22, 153.0: 21, 158.0: 33, 254.0: 24, 346.0: 20}"
98731,0.8389261744966443,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 125}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
98835,0.84,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 126}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
98838,0.8410596026490066,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 127}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
98906,0.8421052631578947,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 128}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
98923,0.8431372549019608,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 129}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
99072,0.8441558441558441,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 130}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
99074,0.8451612903225807,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 131}",0.09716599190283401,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 24, 346.0: 20}"
99344,0.8461538461538461,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 132}",0.09236947791164658,"{2.0: 23, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
99354,0.978021978021978,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 89, 510.0: 0}",0.12280701754385964,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99360,0.9782608695652174,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 90, 510.0: 0}",0.12280701754385964,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99496,0.978494623655914,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 91, 510.0: 0}",0.10526315789473684,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99576,0.9787234042553191,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 92, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99612,0.9789473684210527,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 93, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99685,0.8404255319148937,"{392.0: 9, 498.0: 79, 506.0: 5, 503.0: 0, 510.0: 1}",0.11949685534591195,"{2.0: 13, 8.0: 16, 101.0: 19, 116.0: 20, 136.0: 16, 152.0: 17, 153.0: 17, 158.0: 11, 254.0: 16, 346.0: 14}"
99754,0.8471337579617835,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 133}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
99788,0.8481012658227848,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 134}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
99806,0.9791666666666666,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 94, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99819,0.8490566037735849,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 135}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
99837,0.979381443298969,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 95, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99849,0.9795918367346939,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 96, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99854,0.85,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 136}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
99913,0.9797979797979798,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 97, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99922,0.98,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 98, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99933,0.9801980198019802,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 99, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99939,0.9803921568627451,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 100, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
99949,0.9805825242718447,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 101, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100001,0.9807692307692307,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 102, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100005,0.9809523809523809,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 103, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100033,0.9811320754716981,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 104, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100124,0.9813084112149533,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 105, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100174,0.8421052631578947,"{392.0: 9, 498.0: 80, 506.0: 5, 503.0: 0, 510.0: 1}",0.11949685534591195,"{2.0: 13, 8.0: 16, 101.0: 19, 116.0: 20, 136.0: 16, 152.0: 17, 153.0: 17, 158.0: 11, 254.0: 16, 346.0: 14}"
100178,0.9814814814814815,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 106, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100240,0.981651376146789,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 107, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100293,0.9818181818181818,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 108, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100321,0.8509316770186336,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 137}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
100379,0.8518518518518519,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 138}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
100769,0.9819819819819819,"{392.0: 0, 498.0: 0, 506.0: 2, 503.0: 109, 510.0: 0}",0.08771929824561403,"{2.0: 21, 8.0: 18, 101.0: 15, 116.0: 14, 136.0: 13, 152.0: 18, 153.0: 19, 158.0: 13, 254.0: 17, 346.0: 23}"
100948,0.852760736196319,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 139}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
101338,0.8536585365853658,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 140}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
101458,0.84375,"{392.0: 9, 498.0: 81, 506.0: 5, 503.0: 0, 510.0: 1}",0.11949685534591195,"{2.0: 13, 8.0: 16, 101.0: 19, 116.0: 20, 136.0: 16, 152.0: 17, 153.0: 17, 158.0: 11, 254.0: 16, 346.0: 14}"
101921,0.8545454545454545,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 141}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102157,0.8554216867469879,"{392.0: 7, 498.0: 0, 506.0: 17, 503.0: 0, 510.0: 142}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102176,0.10778443113772455,"{392.0: 7, 498.0: 0, 506.0: 18, 503.0: 0, 510.0: 142}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102307,0.8511904761904762,"{392.0: 7, 498.0: 0, 506.0: 18, 503.0: 0, 510.0: 143}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102383,0.8520710059171598,"{392.0: 7, 498.0: 0, 506.0: 18, 503.0: 0, 510.0: 144}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102406,0.11176470588235295,"{392.0: 7, 498.0: 0, 506.0: 19, 503.0: 0, 510.0: 144}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102620,0.847953216374269,"{392.0: 7, 498.0: 0, 506.0: 19, 503.0: 0, 510.0: 145}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
102695,0.8488372093023255,"{392.0: 7, 498.0: 0, 506.0: 19, 503.0: 0, 510.0: 146}",0.09561752988047809,"{2.0: 24, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 29, 152.0: 23, 153.0: 22, 158.0: 34, 254.0: 25, 346.0: 21}"
